Irradiance,Temperature,Expected_Power,Actual_Power,Loss,Cleaning
980.035526839501,25.0181259385212,11617.3992321724,11579.0530805436,0.3300751817378163,0
980.177593293969,25.0906088234535,11617.3226918436,11573.1175216217,0.3805108233150448,0
980.887925566306,25.4530232481151,11615.1148521416,11544.0157533848,0.6121256626549064,0
981.858125566305,25.9480232481151,11602.3761132685,11504.2595820385,0.8456589432383054,0
982.828325566306,26.4430232481151,11561.8574356962,11464.5736882641,0.8414197110902402,0
983.798525566306,26.9380232481151,11520.7903528404,11424.9460087632,0.8319250775496554,0
984.768725566306,27.4330232481151,11480.9012574571,11385.3777571139,0.8320209206673227,0
985.738925566306,27.9280232481151,11441.0782150989,11345.8691167206,0.832168931881365,0
986.709125566306,28.4230232481151,11401.3612116821,11306.4201435658,0.8327169568053153,0
987.679325566306,28.9180232481151,11361.7390351343,11267.0309397274,0.8335704165887939,0
988.649525566306,29.4130232481151,11322.2065542679,11227.7015985896,0.8346867302352479,0
989.619725566306,29.9080232481151,11282.7609151864,11188.4322135526,0.8360427234333677,0
990.589925566306,30.4030232481151,11243.4011747009,11149.2228771651,0.8376317457008773,0
991.560125566305,30.8980232481151,11204.1280351133,11110.0736811743,0.8394616131146982,0
992.530325566306,31.3930232481151,11164.9437698438,11070.9847165422,0.841554200706148,0
993.500525566306,31.8880232481151,11125.8522922467,11031.956073455,0.8439463002500415,0
994.470725566306,32.3830232481151,11086.8593452855,10992.9878413344,0.8466915744810818,0
995.440925566306,32.8780232481151,11047.9727940616,10954.0801088482,0.8498634723636121,0
996.411125566306,33.3730232481151,11009.2029940922,10915.2329639206,0.8535588836178857,0
997.381325566306,33.8680232481151,10970.5631786773,10876.4464937426,0.8579020365848403,0
998.351525566306,34.3630232481151,10932.0697463694,10837.7207847818,0.8630475635131449,0
999.321725566306,34.8580232481151,10893.7422162493,10799.055922793,0.8691805953978224,0
1000.29192556631,35.3530232481151,10855.6024349626,10760.451992827,0.8765100113573578,0
1001.26212556631,35.8480232481151,10817.6723634526,10721.9090792413,0.8852485173689966,0
1002.23232556631,36.3430232481151,10779.9695102114,10683.4272657084,0.8955706638274774,0
1003.20252556631,36.8380232481151,10742.4990541112,10645.0066352261,0.9075394691125366,0
1004.17272556631,37.3330232481151,10695.8526214299,10606.647270126,0.8340181419961774,0
1005.14292556631,37.8280232481151,10662.0971178983,10568.3492520827,0.8792629140305479,0
1006.11312556631,38.3230232481151,10624.5609810603,10530.1126621227,0.8889620861131797,0
1007.08332556631,38.8180232481151,10587.5846609751,10491.9375806332,0.903389048632104,0
1008.05352556631,39.3130232481151,10551.0062494271,10453.8240873704,0.9210700833579497,0
1009.02372556631,39.8080232481151,10503.7887330598,10415.7722614681,0.8379497515470334,0
1009.99392556631,40.3030232481151,10471.319804366,10377.7821814464,0.8932744359559973,0
1010.96412556631,40.7980232481151,10434.6323541017,10339.8539252194,0.9083063558539523,0
1011.93432556631,41.2930232481151,10398.7481367707,10301.9875701037,0.9305020700025273,0
1012.90452556631,41.7880232481151,10351.2537673517,10264.1831928263,0.8411596941041507,0
1013.87472556631,42.2830232481151,10319.7203021606,10226.4408695325,0.9038949690193685,0
1014.84492556631,42.7780232481151,10283.7651616547,10188.7606757938,0.9238297877040715,0
1015.81512556631,43.2730232481151,10237.8329291715,10151.1426866158,0.8467635988538783,0
1016.78532556631,43.7680232481151,10205.6291312453,10113.5869764456,0.9018763431046635,0
1017.75552556631,44.2630232481151,10169.8551424993,10076.0936191797,0.9219553475031785,0
1018.72572556631,44.7580232481151,10124.8971286303,10038.6626881715,0.8517068308274858,0
1019.69592556631,45.2530232481151,10092.4407779265,10001.294256239,0.9031167355160491,0
1020.66612556631,45.7480232481151,10056.9063614176,9963.98839567208,0.9239219537927695,0
1021.63632556631,46.2430232481151,10012.4361193311,9926.74517824004,0.8558450717664515,0
1022.60652556631,46.7380232481151,9980.07426318018,9889.56467519946,0.9069029507589893,0
1023.57672556631,47.2330232481151,9944.8732394272,9852.44695730148,0.9293862264557466,0
1024.54692556631,47.7280232481151,9900.43587653782,9815.3920947995,0.8589902788003373,0
1025.51712556631,48.2230232481151,9868.50900780672,9778.40015745696,0.9130948786536903,0
1026.48732556631,48.7180232481151,9833.77458938068,9741.47121455507,0.9386362681659183,0
1027.45752556631,49.2130232481151,9788.86681699086,9704.60533490096,0.8607889316018108,0
1028.42772556631,49.7080232481151,9757.78359803917,9667.80258683577,0.9221460006704899,0
1028.51,49.75,9715.71873952824,9664.68423813912,0.525277673812099,0
970.0,25.0,61659.6299001032,58015.5457730071,5.9100000000000055,1
970.0,25.0,58387.3544392084,54842.7760717288,6.070798037561608,1
970.0,25.0,56866.4505054197,53369.070319369,6.150164385092719,1
970.0,25.0,54101.6646763466,50691.7292052521,6.3028291116249715,1
970.0,25.0,53108.0438076319,49730.0784756438,6.360553109852382,1
970.0,25.0,50908.7405995833,47602.6198037351,6.494210536167272,1
970.0,25.0,48706.365150102,45473.7621332936,6.636921081764663,1
970.0,25.0,47842.5417850395,44639.227029611,6.695536307040835,1
970.0,25.0,45761.8428078991,42630.1795066897,6.843394210227978,1
970.0,25.0,43582.8283191062,40527.9708790892,7.009314351170253,1
970.0,25.0,42718.5917096619,39694.727405834,7.07856739374669,1
970.0,25.0,40741.7579282374,37789.9873145644,7.245074252496055,1
970.0,25.0,38729.1992374684,35852.6456277941,7.427351110557908,1
970.0,25.0,37929.8692519295,35083.7305947937,7.50368697089832,1
970.0,25.0,36069.091938022,33295.0229816033,7.690986402389662,1
970.0,25.0,34163.1162915175,31464.8223619804,7.898266383289718,1
970.0,25.0,33407.0970486981,30739.443862109,7.985288822612803,1
970.0,25.0000000000001,31661.7550183793,29066.1911372305,8.19778903488484,1
970.0,25.0000000000002,29882.6567598902,27362.6528188567,8.432998314982354,1
970.000000000001,25.0000000000004,29177.7719262948,26688.3259131007,8.531994901744469,1
970.000000000002,25.0000000000011,27548.2960822698,25130.9367719736,8.774986674591547,1
970.000000000006,25.0000000000034,25888.7867589586,23547.0767385987,9.045267521273747,1
970.000000000011,25.0000000000056,25232.3171932584,22921.2056839922,9.159331232106124,1
970.000000000029,25.0000000000148,23718.6152385139,21479.6303052431,9.439779307331452,1
970.000000000087,25.0000000000451,22181.2676837137,20018.0326722652,9.752531019842603,1
970.000000000146,25.0000000000754,21574.2005731035,19441.6803987851,9.884584910075437,1
970.000000000388,25.0000000001999,20176.4401914796,18116.5721886379,10.209273703849757,1
970.000000001179,25.0000000006075,18760.8097847942,16778.5145407126,10.566149685544321,1
970.000000001969,25.0000000010152,18203.2469241291,16253.4343833065,10.711344788923615,1
970.000000005224,25.0000000026928,16923.1883394373,15053.1997026023,11.049860105127078,1
970.000000015877,25.0000000081839,15635.6388940822,13867.493263779,11.308432244315963,1
970.000000026529,25.0000000136749,15133.5618038587,13421.134943113,11.315425165205136,1
970.000000070501,25.0000000363405,13994.8700530391,12453.3243286459,11.015077085752864,1
970.000000215094,25.0000001108733,12913.9101405426,11744.3925830277,9.056262160623655,1
970.000000359688,25.0000001854061,12540.7707844101,11631.9353385791,7.247046146165176,1
970.000001082656,25.0000005580703,11816.134405228,11541.9847570921,2.320129737307359,0
970.000004053898,25.0000020896381,11515.3379061523,11548.8332636145,-0.29087602756585884,0
970.000015991824,25.0000082432083,11632.2941475224,11561.4304251027,0.6091981643603176,0
970.00002792975,25.0000143967784,11612.9325082684,11562.6914155485,0.4326305408571867,0
970.000084152779,25.0000433777213,11619.5385443233,11562.2636204775,0.4929190916431147,0
970.000365267925,25.0001882824355,11615.8335875619,11562.5441075167,0.4587658702536965,0
970.001770843653,25.0009128060068,11616.7850026749,11562.5189100263,0.46713520682447973,0
970.008798722295,25.0045354238632,11617.0333652543,11562.2443945343,0.4716261802593173,0
970.043938115502,25.0226485131453,11617.3992321724,11560.7929646771,0.48725421554367976,0
970.219635081538,25.1132139595556,11617.3226918436,11553.5170373294,0.5492285632988078,0
971.098119911719,25.5660411916075,11615.1148521416,11517.1605657738,0.8433346343513679,0
971.976604741899,26.0188684236593,11602.3761132685,11480.8532511968,1.0473963340382073,0
972.85508957208,26.4716956557112,11561.8574356962,11444.5951873708,1.0142163486929292,0
973.73357440226,26.924522887763,11520.7903528404,11408.3866019284,0.9756600673172402,0
974.612059232441,27.3773501198149,11480.9012574571,11372.2275878976,0.9465604408792816,0
975.490544062621,27.8301773518667,11441.0782150989,11336.1182252551,0.9173959645279098,0
976.369028892802,28.2830045839186,11401.3612116821,11300.0585905034,0.888513391496649,0
977.247513722983,28.7358318159704,11361.7390351343,11264.0487589931,0.8598179894742274,0
978.125998553163,29.1886590480222,11322.2065542679,11228.088805348,0.8312668424550359,0
979.004483383344,29.6414862800741,11282.7609151864,11192.178803563,0.8028364006320312,0
979.882968213524,30.0943135121259,11243.4011747009,11156.3188270323,0.7745196165778246,0
980.761453043705,30.5471407441778,11204.1280351133,11120.5089485628,0.7463239110481478,0
981.639937873886,30.9999679762296,11164.9437698438,11084.7492403836,0.7182707867889345,0
982.518422704066,31.4527952082815,11125.8522922467,11049.0397741546,0.6903967091638296,0
983.396907534247,31.9056224403333,11086.8593452855,11013.3806209751,0.6627550870990866,0
984.275392364427,32.3584496723852,11047.9727940616,10977.771851392,0.6354192210477955,0
985.153877194608,32.811276904437,11009.2029940922,10942.2135354083,0.6084859977588581,0
986.032362024788,33.2641041364888,10970.5631786773,10906.7057424916,0.5820798362459111,0
986.910846854969,33.7169313685407,10932.0697463694,10871.2485415824,0.5563558063394101,0
987.78933168515,34.1697586005925,10893.7422162493,10835.842001103,0.5314997729608103,0
988.66781651533,34.6225858326444,10855.6024349626,10800.486188966,0.5077216702325723,0
989.546301345511,35.0754130646962,10817.6723634526,10765.1811725838,0.4852355396355124,0
990.424786175691,35.5282402967481,10779.9695102114,10729.9270188776,0.46421737358715315,0
991.303271005872,35.9810675287999,10742.4990541112,10694.7237942871,0.4447313384292702,0
992.181755836052,36.4338947608518,10695.8526214299,10659.5715647808,0.33920677418842743,0
993.060240666233,36.8867219929036,10662.0971178983,10624.4703958669,0.35290170043787045,0
993.938725496414,37.3395492249554,10624.5609810603,10589.4203526045,0.330748993002559,0
994.817210326594,37.7923764570073,10587.5846609751,10554.421499616,0.3132268824384121,0
995.695695156775,38.2452036890591,10551.0062494271,10519.4739011007,0.2988563136157013,0
996.574179986955,38.698030921111,10503.7887330598,10484.5776208497,0.18289697839822525,0
997.452664817136,39.1508581531628,10471.319804366,10449.7327222622,0.2061543578756722,0
998.331149647316,39.6036853852147,10434.6323541017,10414.9392683641,0.18872812255678675,0
999.209634477497,40.0565126172665,10398.7481367707,10380.1973218297,0.1783946942171125,0
1000.08811930768,40.5093398493184,10351.2537673517,10345.5069450056,0.05551812828921086,0
